[2020-05-19 09:52:29,159] [basehttp.py:154] [basehttp:log_message] [INFO]- "GET / HTTP/1.1" 200 16217
[2020-05-19 09:52:48,898] [basehttp.py:154] [basehttp:log_message] [INFO]- "GET /favicon.ico HTTP/1.1" 200 16217
[2020-05-19 09:52:55,750] [basehttp.py:154] [basehttp:log_message] [INFO]- "GET /MQM/MQM_search/ HTTP/1.1" 200 44064
[2020-05-19 09:52:55,765] [basehttp.py:154] [basehttp:log_message] [INFO]- "GET /static/images/spec.png HTTP/1.1" 200 7378
[2020-05-19 09:53:05,668] [basehttp.py:154] [basehttp:log_message] [INFO]- "POST /MQM/MQM_search/ HTTP/1.1" 200 221
[2020-05-19 09:53:05,723] [basehttp.py:154] [basehttp:log_message] [INFO]- "GET /favicon.ico HTTP/1.1" 200 16217
[2020-05-19 12:08:51,278] [basehttp.py:154] [basehttp:log_message] [INFO]- "GET /MQM/MQM_search/ HTTP/1.1" 200 44064
[2020-05-19 12:08:51,983] [basehttp.py:154] [basehttp:log_message] [INFO]- "POST /MQM/MQM_search/ HTTP/1.1" 200 221
[2020-05-19 12:08:52,041] [basehttp.py:154] [basehttp:log_message] [INFO]- "GET /favicon.ico HTTP/1.1" 200 16217
[2020-05-19 12:08:59,273] [basehttp.py:154] [basehttp:log_message] [INFO]- "GET /TestPlanSW/TestPlanSW-summary/ HTTP/1.1" 200 49367
[2020-05-19 12:08:59,305] [basehttp.py:154] [basehttp:log_message] [INFO]- "GET /static/js/echart/echart.js HTTP/1.1" 304 0
[2020-05-19 12:08:59,773] [basehttp.py:154] [basehttp:log_message] [INFO]- "POST /TestPlanSW/TestPlanSW-summary/ HTTP/1.1" 200 131
[2020-05-19 12:08:59,787] [basehttp.py:154] [basehttp:log_message] [INFO]- "GET /favicon.ico HTTP/1.1" 200 16217
[2020-05-19 12:09:02,831] [basehttp.py:154] [basehttp:log_message] [INFO]- "POST /TestPlanSW/TestPlanSW-summary/ HTTP/1.1" 200 659
[2020-05-19 12:09:03,965] [basehttp.py:154] [basehttp:log_message] [INFO]- "POST /TestPlanSW/TestPlanSW-summary/ HTTP/1.1" 200 356
[2020-05-19 12:43:31,596] [basehttp.py:154] [basehttp:log_message] [INFO]- "POST /TestPlanSW/TestPlanSW-summary/ HTTP/1.1" 200 659
[2020-05-19 12:43:32,724] [basehttp.py:154] [basehttp:log_message] [INFO]- "POST /TestPlanSW/TestPlanSW-summary/ HTTP/1.1" 200 356
[2020-05-19 12:43:33,976] [basehttp.py:154] [basehttp:log_message] [INFO]- "POST /TestPlanSW/TestPlanSW-summary/ HTTP/1.1" 200 659
[2020-05-19 12:43:34,767] [basehttp.py:154] [basehttp:log_message] [INFO]- "POST /TestPlanSW/TestPlanSW-summary/ HTTP/1.1" 200 324
[2020-05-19 12:43:37,201] [basehttp.py:154] [basehttp:log_message] [INFO]- "POST /TestPlanSW/TestPlanSW-summary/ HTTP/1.1" 200 659
[2020-05-19 12:43:38,182] [basehttp.py:154] [basehttp:log_message] [INFO]- "POST /TestPlanSW/TestPlanSW-summary/ HTTP/1.1" 200 356
[2020-05-19 12:43:43,166] [basehttp.py:154] [basehttp:log_message] [INFO]- "POST /TestPlanSW/TestPlanSW-summary/ HTTP/1.1" 200 659
[2020-05-19 12:43:44,364] [basehttp.py:154] [basehttp:log_message] [INFO]- "POST /TestPlanSW/TestPlanSW-summary/ HTTP/1.1" 200 324
[2020-05-19 13:18:37,820] [basehttp.py:154] [basehttp:log_message] [INFO]- "GET /MQM/MQM_edit/ HTTP/1.1" 200 66722
[2020-05-19 13:18:38,318] [basehttp.py:154] [basehttp:log_message] [INFO]- "POST /MQM/MQM_edit/ HTTP/1.1" 200 97
[2020-05-19 13:18:38,335] [basehttp.py:154] [basehttp:log_message] [INFO]- "GET /favicon.ico HTTP/1.1" 200 16217
[2020-05-19 14:36:13,322] [basehttp.py:154] [basehttp:log_message] [INFO]- "GET /MQM/MQM_edit/ HTTP/1.1" 200 66722
[2020-05-19 14:36:14,280] [basehttp.py:154] [basehttp:log_message] [INFO]- "POST /MQM/MQM_edit/ HTTP/1.1" 200 97
[2020-05-19 14:36:14,339] [basehttp.py:154] [basehttp:log_message] [INFO]- "GET /favicon.ico HTTP/1.1" 200 16217
[2020-05-19 14:36:16,426] [basehttp.py:154] [basehttp:log_message] [INFO]- "GET /CQM/CQM_search/ HTTP/1.1" 200 39736
[2020-05-19 14:36:16,850] [basehttp.py:154] [basehttp:log_message] [INFO]- "POST /CQM/CQM_search/ HTTP/1.1" 200 639
[2020-05-19 14:36:16,854] [basehttp.py:154] [basehttp:log_message] [INFO]- "GET /favicon.ico HTTP/1.1" 200 16217
[2020-05-19 14:36:24,509] [basehttp.py:154] [basehttp:log_message] [INFO]- "POST /CQM/CQM_search/ HTTP/1.1" 200 16940
[2020-05-20 08:21:43,837] [basehttp.py:154] [basehttp:log_message] [INFO]- "GET /CQM/CQM_edit/ HTTP/1.1" 302 0
[2020-05-20 08:21:43,863] [basehttp.py:154] [basehttp:log_message] [INFO]- "GET /login/ HTTP/1.1" 200 4677
[2020-05-20 08:21:43,960] [basehttp.py:154] [basehttp:log_message] [INFO]- "GET /favicon.ico HTTP/1.1" 302 0
[2020-05-20 08:21:43,979] [basehttp.py:154] [basehttp:log_message] [INFO]- "GET /login/ HTTP/1.1" 200 4677
[2020-05-20 08:21:45,892] [basehttp.py:154] [basehttp:log_message] [INFO]- "POST /login/ HTTP/1.1" 302 0
[2020-05-20 08:21:46,038] [basehttp.py:154] [basehttp:log_message] [INFO]- "GET /index/ HTTP/1.1" 200 34141
[2020-05-20 08:21:46,306] [basehttp.py:154] [basehttp:log_message] [INFO]- "GET /index/ HTTP/1.1" 200 34141
[2020-05-20 08:21:46,502] [basehttp.py:154] [basehttp:log_message] [INFO]- "GET /favicon.ico HTTP/1.1" 200 16217
[2020-05-20 08:21:51,122] [basehttp.py:154] [basehttp:log_message] [INFO]- "GET /CQM/CQM_edit/ HTTP/1.1" 200 50646
